datetime_utc_from,spot_ch_eurpmwh,global_radiation_J,activation_price_pos_eurpmwh
2023-02-14 16:00:00+00:00,161.02,597334.6,271.057754686733
2023-02-14 17:00:00+00:00,187.02,30459.9,351.1764813362515
2023-02-14 18:00:00+00:00,206.98,0.0,328.52111887658407
2023-02-14 19:00:00+00:00,199.98,0.0,413.3054958471026
2023-02-14 20:00:00+00:00,180.44,0.0,358.3689355814578
2023-02-14 21:00:00+00:00,162.7,0.0,253.51041881364185
2023-02-14 22:00:00+00:00,152.7,0.0,267.2985264921155
2023-02-14 23:00:00+00:00,144.97,0.0,275.24158516985443
2023-02-15 00:00:00+00:00,138.7,0.0,243.76419119229806
2023-02-15 01:00:00+00:00,135.69,0.0,245.38305872714503
2023-02-15 02:00:00+00:00,133.14,0.0,231.80624510156252
2023-02-15 03:00:00+00:00,132.5,0.0,219.60654751696148
2023-02-15 04:00:00+00:00,133.38,0.0,175.4149741675924
2023-02-15 05:00:00+00:00,139.24,0.0,263.8897120651023
2023-02-15 06:00:00+00:00,161.07,0.0,297.1206880391457
2023-02-15 07:00:00+00:00,187.78,4509.9,281.2638472659438
2023-02-15 08:00:00+00:00,194.49,408411.8,359.2659129795251
2023-02-15 09:00:00+00:00,176.11,976014.0,267.39094426724546
2023-02-15 10:00:00+00:00,154.68,1456032.0,2342.3093706964423
2023-02-15 11:00:00+00:00,144.35,1780182.0,318.8016101900546
2023-02-15 12:00:00+00:00,136.91,1925298.0,258.3160109447692
2023-02-15 13:00:00+00:00,135.82,1870452.1,268.46466453512403
2023-02-15 14:00:00+00:00,139.63,1616268.0,295.2850745708566
2023-02-15 15:00:00+00:00,152.95,1196808.0,260.9691560009064
2023-02-15 16:00:00+00:00,164.96,600841.5,224.1852339780737
2023-02-15 17:00:00+00:00,173.51,29973.3,238.3547898143012
2023-02-15 18:00:00+00:00,180.58,0.0,279.7816905463435
2023-02-15 19:00:00+00:00,179.61,0.0,376.05651161257623
2023-02-15 20:00:00+00:00,172.34,0.0,241.60432006069567
2023-02-15 21:00:00+00:00,164.44,0.0,333.7563612075325
2023-02-15 22:00:00+00:00,156.79,0.0,234.35714412365584
2023-02-15 23:00:00+00:00,152.15,0.0,308.21615115627003
2023-02-16 00:00:00+00:00,150.07,0.0,186.04916479087998
2023-02-16 01:00:00+00:00,141.68,0.0,192.6709685573603
2023-02-16 02:00:00+00:00,142.24,0.0,291.42548865258357
2023-02-16 03:00:00+00:00,141.8,0.0,287.0693900458586
2023-02-16 04:00:00+00:00,141.39,0.0,269.8500343396366
2023-02-16 05:00:00+00:00,150.13,0.0,208.78588591176864
2023-02-16 06:00:00+00:00,163.57,0.0,254.59317244953274
2023-02-16 07:00:00+00:00,173.5,11024.2,385.8926034008003
2023-02-16 08:00:00+00:00,176.11,358135.5,317.953396693372
2023-02-16 09:00:00+00:00,171.86,899400.0,338.3785321978675
2023-02-16 10:00:00+00:00,162.39,1484988.0,313.59317396705273
2023-02-16 11:00:00+00:00,155.06,1773876.0,2689.5240138061254
2023-02-16 12:00:00+00:00,148.67,1691040.1,202.73415908829995
2023-02-16 13:00:00+00:00,148.0,1886562.0,262.66429816397255
2023-02-16 14:00:00+00:00,151.95,1415052.0,237.17442689792375
2023-02-16 15:00:00+00:00,157.48,716592.0,360.7097976367689
2023-02-16 16:00:00+00:00,162.55,505245.0,320.1305912407759
2023-02-16 17:00:00+00:00,167.92,64595.8,248.55626070279243
2023-02-16 18:00:00+00:00,169.46,0.0,319.51787015012974
2023-02-16 19:00:00+00:00,169.5,0.0,364.07697226938745
2023-02-16 20:00:00+00:00,165.77,0.0,321.8396236762318
2023-02-16 21:00:00+00:00,156.06,0.0,289.33423679226297
2023-02-16 22:00:00+00:00,155.79,0.0,258.61068377107017
2023-02-16 23:00:00+00:00,149.4,0.0,320.6456857625489
2023-02-17 00:00:00+00:00,145.49,0.0,242.01266571057312
2023-02-17 01:00:00+00:00,138.62,0.0,184.2368306834947
2023-02-17 02:00:00+00:00,136.3,0.0,202.9933520300437
2023-02-17 03:00:00+00:00,132.37,0.0,237.5424341067361
2023-02-17 04:00:00+00:00,132.9,0.0,204.12167072750054
2023-02-17 05:00:00+00:00,139.16,0.0,259.0626673175977
2023-02-17 06:00:00+00:00,161.92,0.0,247.71095908656463
2023-02-17 07:00:00+00:00,168.5,11674.8,303.9526422680178
2023-02-17 08:00:00+00:00,169.58,177603.6,224.81610492368125
2023-02-17 09:00:00+00:00,168.58,248940.0,282.5068281896468
2023-02-17 10:00:00+00:00,159.61,319422.0,313.41880768196813
2023-02-17 11:00:00+00:00,154.35,502884.0,285.1255532261156
2023-02-17 12:00:00+00:00,145.15,786882.0,245.98029725838902
2023-02-17 13:00:00+00:00,144.07,770382.0,194.06437824157325
2023-02-17 14:00:00+00:00,146.34,844980.0,256.674907793953
2023-02-17 15:00:00+00:00,155.56,922872.0,293.75733624129276
2023-02-17 16:00:00+00:00,162.96,375794.4,213.47478837442557
2023-02-17 17:00:00+00:00,161.15,75191.1,308.40164704952076
2023-02-17 18:00:00+00:00,160.78,0.0,251.12046774065703
2023-02-17 19:00:00+00:00,166.13,0.0,337.73333366552237
2023-02-17 20:00:00+00:00,165.13,0.0,193.04403587664126
2023-02-17 21:00:00+00:00,159.65,0.0,245.82476310522384
2023-02-17 22:00:00+00:00,158.91,0.0,220.73153961986492
2023-02-17 23:00:00+00:00,148.02,0.0,311.66688294303935
2023-02-18 00:00:00+00:00,147.92,0.0,231.10996072565345
2023-02-18 01:00:00+00:00,140.22,0.0,287.0248783623737
2023-02-18 02:00:00+00:00,131.67,0.0,209.95600491550098
2023-02-18 03:00:00+00:00,137.27,0.0,261.9803451071306
2023-02-18 04:00:00+00:00,132.48,0.0,168.5286637455945
2023-02-18 05:00:00+00:00,132.16,0.0,239.8887261229491
2023-02-18 06:00:00+00:00,132.5,0.0,235.6043154770784
2023-02-18 07:00:00+00:00,149.5,15385.6,299.12822255538265
2023-02-18 08:00:00+00:00,150.01,394804.4,237.51117076943603
2023-02-18 09:00:00+00:00,148.65,824778.0,285.4363852610727
2023-02-18 10:00:00+00:00,131.08,1300578.0,240.86972960055212
2023-02-18 11:00:00+00:00,127.56,1569810.0,279.78809405471577
2023-02-18 12:00:00+00:00,125.83,1617864.0,222.95463096866447
2023-02-18 13:00:00+00:00,123.4,1640628.0,191.81178443969156
2023-02-18 14:00:00+00:00,124.84,1536492.0,250.9715360968931
2023-02-18 15:00:00+00:00,130.72,1165392.0,284.8161975805291
2023-02-18 16:00:00+00:00,135.68,643143.7,239.69032590510224
2023-02-18 17:00:00+00:00,150.09,88381.5,292.24952704230174
2023-02-18 18:00:00+00:00,153.86,0.0,318.80861435950203
2023-02-18 19:00:00+00:00,152.83,0.0,331.7923002700059
2023-02-18 20:00:00+00:00,150.09,0.0,203.2043202579756
2023-02-18 21:00:00+00:00,150.02,0.0,201.27932765713328
2023-02-18 22:00:00+00:00,146.05,0.0,237.52424008491803
2023-02-18 23:00:00+00:00,131.18,0.0,240.21398604806043
2023-02-19 00:00:00+00:00,131.51,0.0,236.22203899495682
2023-02-19 01:00:00+00:00,131.21,0.0,210.6274583282129
2023-02-19 02:00:00+00:00,130.2,0.0,181.45500691332225
2023-02-19 03:00:00+00:00,126.22,0.0,220.72145956161597
2023-02-19 04:00:00+00:00,123.06,0.0,193.0088361956166
2023-02-19 05:00:00+00:00,122.45,0.0,254.6558821427745
2023-02-19 06:00:00+00:00,128.06,0.0,244.56913946244347
2023-02-19 07:00:00+00:00,129.46,19563.9,193.3625039009265
2023-02-19 08:00:00+00:00,125.9,432612.4,188.11892583623765
2023-02-19 09:00:00+00:00,127.09,612102.0,164.22061156984702
2023-02-19 10:00:00+00:00,126.12,320046.0,219.64248668950887
2023-02-19 11:00:00+00:00,123.28,448014.0,261.5947844078965
2023-02-19 12:00:00+00:00,115.48,790794.0,189.05454807818367
2023-02-19 13:00:00+00:00,101.91,1519722.0,143.85013703916738
2023-02-19 14:00:00+00:00,104.81,776880.0,168.19685397592121
2023-02-19 15:00:00+00:00,107.6,313620.0,199.91243898249178
2023-02-19 16:00:00+00:00,123.92,172068.0,208.18552619816504
2023-02-19 17:00:00+00:00,153.12,44125.2,259.9071724318654
2023-02-19 18:00:00+00:00,158.03,0.0,241.93272206662465
2023-02-19 19:00:00+00:00,161.6,0.0,344.6267670556381
2023-02-19 20:00:00+00:00,158.08,0.0,268.53962850002665
2023-02-19 21:00:00+00:00,153.38,0.0,212.08284130160314
2023-02-19 22:00:00+00:00,150.13,0.0,254.32219151571218
2023-02-19 23:00:00+00:00,141.99,0.0,320.334220605257
2023-02-20 00:00:00+00:00,124.95,0.0,156.73013255607592
2023-02-20 01:00:00+00:00,117.85,0.0,227.6386622541042
2023-02-20 02:00:00+00:00,120.83,0.0,235.7234278392913
2023-02-20 03:00:00+00:00,124.06,0.0,246.32655059654516
2023-02-20 04:00:00+00:00,124.52,0.0,161.84452674334426
2023-02-20 05:00:00+00:00,128.23,0.0,231.3062161134427
2023-02-20 06:00:00+00:00,155.5,0.0,315.2185160258591
2023-02-20 07:00:00+00:00,157.78,22673.3,252.35760774369012
2023-02-20 08:00:00+00:00,161.42,410629.3,212.63351610139392
2023-02-20 09:00:00+00:00,159.02,980718.0,336.5599124405518
2023-02-20 10:00:00+00:00,153.59,1500252.0,299.2609315046852
2023-02-20 11:00:00+00:00,146.1,1854379.2,236.17617335377477
2023-02-20 12:00:00+00:00,129.7,1944793.9,200.52785260472055
2023-02-20 13:00:00+00:00,128.99,1935593.8,264.897576798291
2023-02-20 14:00:00+00:00,129.92,1660512.0,243.6582424228923
2023-02-20 15:00:00+00:00,136.73,1166532.0,309.073414211749
2023-02-20 16:00:00+00:00,149.14,571350.0,215.08382529329006
2023-02-20 17:00:00+00:00,151.2,106761.6,200.0982589716194
2023-02-20 18:00:00+00:00,160.98,0.0,323.9239287917517
2023-02-20 19:00:00+00:00,162.22,0.0,286.07018351825343
2023-02-20 20:00:00+00:00,161.46,0.0,223.0305043009693
2023-02-20 21:00:00+00:00,149.0,0.0,259.5644960929718
2023-02-20 22:00:00+00:00,148.79,0.0,246.4207062084785
2023-02-20 23:00:00+00:00,137.9,0.0,248.17759177040625
2023-02-21 00:00:00+00:00,138.05,0.0,218.54823224554923
2023-02-21 01:00:00+00:00,133.64,0.0,188.69354232925122
2023-02-21 02:00:00+00:00,129.84,0.0,266.13023592780985
2023-02-21 03:00:00+00:00,128.85,0.0,294.2024306358464
2023-02-21 04:00:00+00:00,129.01,0.0,211.0097988648302
2023-02-21 05:00:00+00:00,134.35,0.0,220.29963347885692
2023-02-21 06:00:00+00:00,151.33,0.0,264.81952269123053
2023-02-21 07:00:00+00:00,165.86,15095.1,263.7461375947037
2023-02-21 08:00:00+00:00,167.43,481505.1,321.5501208142457
2023-02-21 09:00:00+00:00,167.42,1054488.0,331.329908050821
2023-02-21 10:00:00+00:00,162.82,1564212.0,297.9511334576766
2023-02-21 11:00:00+00:00,152.79,1816105.0,324.3193977797061
2023-02-21 12:00:00+00:00,136.48,1975915.2,238.13306991895936
2023-02-21 13:00:00+00:00,132.63,1961625.6,188.9748323116914
2023-02-21 14:00:00+00:00,129.49,1742784.0,253.80980338046217
2023-02-21 15:00:00+00:00,134.6,1321176.0,293.078011444791
2023-02-21 16:00:00+00:00,141.36,767424.0,166.8268467845442
2023-02-21 17:00:00+00:00,159.0,111802.0,226.1364845004111
2023-02-21 18:00:00+00:00,172.04,0.0,376.7906765862903
2023-02-21 19:00:00+00:00,172.73,0.0,314.76116560388334
2023-02-21 20:00:00+00:00,169.05,0.0,321.40174845930494
2023-02-21 21:00:00+00:00,158.21,0.0,272.38842575904926
2023-02-21 22:00:00+00:00,153.16,0.0,284.6702367122036
2023-02-21 23:00:00+00:00,141.9,0.0,213.62842451818366
2023-02-22 00:00:00+00:00,140.15,0.0,269.22601219866243
2023-02-22 01:00:00+00:00,135.33,0.0,174.0777411810968
2023-02-22 02:00:00+00:00,131.43,0.0,268.1190715293157
2023-02-22 03:00:00+00:00,127.56,0.0,286.32446901455876
2023-02-22 04:00:00+00:00,130.36,0.0,229.07167712790815
2023-02-22 05:00:00+00:00,141.4,0.0,240.33071049696557
2023-02-22 06:00:00+00:00,155.61,0.0,236.08496099515318
2023-02-22 07:00:00+00:00,166.95,30321.7,302.3603039687706
2023-02-22 08:00:00+00:00,172.96,353225.3,341.2377009827944
2023-02-22 09:00:00+00:00,167.06,928890.0,236.58924438201043
2023-02-22 10:00:00+00:00,160.37,974430.0,233.8142789447213
2023-02-22 11:00:00+00:00,153.94,1603896.3,336.85523653898093
2023-02-22 12:00:00+00:00,139.04,1977284.6,259.2694382658038
2023-02-22 13:00:00+00:00,136.97,1817902.2,270.8850875140034
2023-02-22 14:00:00+00:00,138.91,684648.0,207.16418997482918
2023-02-22 15:00:00+00:00,148.42,524892.0,322.998436567347
2023-02-22 16:00:00+00:00,157.92,241386.0,182.005745065734
2023-02-22 17:00:00+00:00,164.01,29861.9,329.2218889811447
2023-02-22 18:00:00+00:00,172.09,0.0,271.62565825468465
2023-02-22 19:00:00+00:00,169.49,0.0,318.3934830749269
2023-02-22 20:00:00+00:00,163.38,0.0,189.35201220466368
2023-02-22 21:00:00+00:00,151.01,0.0,195.7980517350481
2023-02-22 22:00:00+00:00,146.04,0.0,241.6138253708386
2023-02-22 23:00:00+00:00,137.16,0.0,248.25972330343927
2023-02-23 00:00:00+00:00,130.7,0.0,228.73561896272673
2023-02-23 01:00:00+00:00,124.25,0.0,215.37183346352418
2023-02-23 02:00:00+00:00,123.01,0.0,171.33858741491966
2023-02-23 03:00:00+00:00,124.54,0.0,212.4555893957042
2023-02-23 04:00:00+00:00,125.84,0.0,171.7433733150764
2023-02-23 05:00:00+00:00,130.02,0.0,228.3333306183193
2023-02-23 06:00:00+00:00,148.64,0.0,268.4762728543973
2023-02-23 07:00:00+00:00,168.43,40774.5,353.592489088676
2023-02-23 08:00:00+00:00,174.94,416981.4,307.6481314813557
2023-02-23 09:00:00+00:00,169.01,481494.0,290.8673623051086
2023-02-23 10:00:00+00:00,163.06,1196526.0,2443.695201165062
2023-02-23 11:00:00+00:00,159.04,1635996.2,298.2415203695212
2023-02-23 12:00:00+00:00,149.85,1773646.9,193.27937949708723
2023-02-23 13:00:00+00:00,142.7,1637460.2,282.8086056336996
2023-02-23 14:00:00+00:00,139.52,1709922.0,298.59349947253526
2023-02-23 15:00:00+00:00,144.9,1020264.0,315.0368654254866
2023-02-23 16:00:00+00:00,148.18,627924.0,201.13540568873114
2023-02-23 17:00:00+00:00,154.07,103014.7,267.852168440647
2023-02-23 18:00:00+00:00,164.58,0.0,268.6683662943381
2023-02-23 19:00:00+00:00,164.56,0.0,286.99961124655226
2023-02-23 20:00:00+00:00,158.03,0.0,267.08987494545306
2023-02-23 21:00:00+00:00,146.73,0.0,265.44645561069893
2023-02-23 22:00:00+00:00,140.86,0.0,235.01700459078936
2023-02-23 23:00:00+00:00,128.58,0.0,273.0515790111442
2023-02-24 00:00:00+00:00,132.05,0.0,226.26989950940617
2023-02-24 01:00:00+00:00,134.07,0.0,232.67637690457315
2023-02-24 02:00:00+00:00,130.93,0.0,280.3315444634921
2023-02-24 03:00:00+00:00,131.43,0.0,201.75552239035483
2023-02-24 04:00:00+00:00,136.0,0.0,166.65998654102265
2023-02-24 05:00:00+00:00,132.38,0.0,252.3578059293696
2023-02-24 06:00:00+00:00,148.97,0.0,322.90834623970164
2023-02-24 07:00:00+00:00,162.8,25188.0,365.4806072286864
2023-02-24 08:00:00+00:00,164.69,334398.0,224.3087071714948
2023-02-24 09:00:00+00:00,161.87,1110330.0,283.06616005859615
2023-02-24 10:00:00+00:00,158.97,1615998.0,233.65494968176026
2023-02-24 11:00:00+00:00,151.05,1918912.4,1773.8934818790844
2023-02-24 12:00:00+00:00,144.34,2037545.0,276.21358417653107
2023-02-24 13:00:00+00:00,135.01,1935963.7,201.1022365396869
2023-02-24 14:00:00+00:00,134.04,1523712.6,272.37660143188475
2023-02-24 15:00:00+00:00,131.77,1341666.0,218.37710527945484
2023-02-24 16:00:00+00:00,133.88,519966.0,226.26773045953306
2023-02-24 17:00:00+00:00,148.48,96901.2,278.4561274148519
2023-02-24 18:00:00+00:00,161.43,0.0,287.2399183812071
2023-02-24 19:00:00+00:00,161.1,0.0,362.45888290690937
2023-02-24 20:00:00+00:00,159.95,0.0,238.30563123364269
2023-02-24 21:00:00+00:00,148.86,0.0,307.7814970312755
2023-02-24 22:00:00+00:00,145.61,0.0,223.9202959896592
2023-02-24 23:00:00+00:00,136.24,0.0,283.5217208533135
2023-02-25 00:00:00+00:00,149.93,0.0,174.04435597485198
2023-02-25 01:00:00+00:00,145.64,0.0,211.41174712130527
2023-02-25 02:00:00+00:00,140.63,0.0,215.4816900889994
2023-02-25 03:00:00+00:00,134.18,0.0,271.70604908189625
2023-02-25 04:00:00+00:00,133.32,0.0,255.76062331289705
2023-02-25 05:00:00+00:00,133.51,0.0,185.06579382364083
2023-02-25 06:00:00+00:00,135.11,0.0,208.6636173203436
2023-02-25 07:00:00+00:00,139.85,14886.0,205.3424985520529
2023-02-25 08:00:00+00:00,144.48,122346.0,175.55623433978974
2023-02-25 09:00:00+00:00,147.95,430116.0,250.4934576761004
2023-02-25 10:00:00+00:00,144.04,532146.0,253.04558799884066
2023-02-25 11:00:00+00:00,139.04,139854.6,302.37278468456594
2023-02-25 12:00:00+00:00,132.66,155614.3,238.79355380971444
2023-02-25 13:00:00+00:00,125.75,148869.5,258.0491480994759
2023-02-25 14:00:00+00:00,123.19,128725.5,263.753785786858
2023-02-25 15:00:00+00:00,129.47,299910.0,275.11951726217694
2023-02-25 16:00:00+00:00,134.72,366822.0,183.6031319204538
2023-02-25 17:00:00+00:00,134.77,75146.4,266.1275235376334
2023-02-25 18:00:00+00:00,155.65,0.0,248.87400342913995
2023-02-25 19:00:00+00:00,162.29,0.0,320.27969136843035
2023-02-25 20:00:00+00:00,158.63,0.0,265.58406122772675
2023-02-25 21:00:00+00:00,150.06,0.0,276.795441242868
2023-02-25 22:00:00+00:00,144.08,0.0,310.70847788145187
2023-02-25 23:00:00+00:00,136.55,0.0,256.09235153605744
2023-02-26 00:00:00+00:00,146.73,0.0,239.22617398064338
2023-02-26 01:00:00+00:00,140.25,0.0,280.6547070053218
2023-02-26 02:00:00+00:00,134.98,0.0,244.3677150065803
2023-02-26 03:00:00+00:00,129.03,0.0,245.31773518371233
2023-02-26 04:00:00+00:00,126.06,0.0,235.3537452750414
2023-02-26 05:00:00+00:00,126.0,0.0,178.87402539191407
2023-02-26 06:00:00+00:00,127.9,0.0,254.22539276202474
2023-02-26 07:00:00+00:00,127.77,56035.2,206.9053248093417
2023-02-26 08:00:00+00:00,130.08,322284.0,197.41483525558405
2023-02-26 09:00:00+00:00,126.93,1081626.0,260.3641663358841
2023-02-26 10:00:00+00:00,115.59,1103778.0,212.789907180464
2023-02-26 11:00:00+00:00,107.18,539729.7,185.7519095588789
2023-02-26 12:00:00+00:00,100.05,880756.1,862.2974373090703
2023-02-26 13:00:00+00:00,83.22,678426.8,119.23862780110728
2023-02-26 14:00:00+00:00,70.37,876010.0,144.63296682601833
2023-02-26 15:00:00+00:00,99.96,501630.0,213.0615808547093
2023-02-26 16:00:00+00:00,122.97,371940.0,192.3021445585121
2023-02-26 17:00:00+00:00,136.85,113086.8,188.95135558805964
2023-02-26 18:00:00+00:00,155.05,0.0,319.67111567586716
2023-02-26 19:00:00+00:00,160.91,0.0,324.1360201270936
2023-02-26 20:00:00+00:00,155.09,0.0,228.8589381774113
2023-02-26 21:00:00+00:00,152.05,0.0,253.21778449337316
2023-02-26 22:00:00+00:00,151.9,0.0,220.644892762233
2023-02-26 23:00:00+00:00,144.19,0.0,321.0488890320485
2023-02-27 00:00:00+00:00,133.67,0.0,221.99998245037358
2023-02-27 01:00:00+00:00,128.07,0.0,179.84016962614498
2023-02-27 02:00:00+00:00,124.92,0.0,188.10846342543923
2023-02-27 03:00:00+00:00,124.95,0.0,259.61369422845394
2023-02-27 04:00:00+00:00,128.68,0.0,150.07743738469594
2023-02-27 05:00:00+00:00,137.11,0.0,181.4732594397443
2023-02-27 06:00:00+00:00,161.94,0.0,224.84478277253507
2023-02-27 07:00:00+00:00,178.36,74662.8,288.99562659067533
2023-02-27 08:00:00+00:00,183.28,578646.0,252.49545885000072
2023-02-27 09:00:00+00:00,172.59,913788.0,349.8174895280087
2023-02-27 10:00:00+00:00,162.03,987336.0,230.47174726377938
2023-02-27 11:00:00+00:00,155.15,521677.0,1423.059787234728
2023-02-27 12:00:00+00:00,144.75,737719.0,210.87606262045617
2023-02-27 13:00:00+00:00,139.07,369254.3,254.82952358737273
2023-02-27 14:00:00+00:00,141.58,164752.4,271.1702589800481
2023-02-27 15:00:00+00:00,148.28,926040.0,316.6081847805354
2023-02-27 16:00:00+00:00,157.94,336186.0,242.16875279337782
2023-02-27 17:00:00+00:00,169.2,99391.8,350.4811457305477
2023-02-27 18:00:00+00:00,182.85,3979.8,296.00270562006693
2023-02-27 19:00:00+00:00,182.5,0.0,362.56652643768535
2023-02-27 20:00:00+00:00,172.32,0.0,236.79781396334545
2023-02-27 21:00:00+00:00,161.86,0.0,254.78511309163736
2023-02-27 22:00:00+00:00,155.1,0.0,237.25347317902762
2023-02-27 23:00:00+00:00,144.39,0.0,305.37340963213376
2023-02-28 00:00:00+00:00,147.27,0.0,232.21650124709606
2023-02-28 01:00:00+00:00,137.62,0.0,230.95295656864764
2023-02-28 02:00:00+00:00,136.98,0.0,293.45785682737454
2023-02-28 03:00:00+00:00,134.93,0.0,255.0872781657832
2023-02-28 04:00:00+00:00,135.88,0.0,208.91256409818948
2023-02-28 05:00:00+00:00,141.25,0.0,194.49126780712706
2023-02-28 06:00:00+00:00,164.95,0.0,355.2420233430414
2023-02-28 07:00:00+00:00,188.73,59695.2,417.16674876767553
2023-02-28 08:00:00+00:00,187.26,321264.0,269.7103905167908
2023-02-28 09:00:00+00:00,171.42,669642.0,316.0246159585618
2023-02-28 10:00:00+00:00,170.54,1069896.0,272.68791957003384
2023-02-28 11:00:00+00:00,160.95,440150.3,354.2057811136394
2023-02-28 12:00:00+00:00,149.59,439769.4,286.56096163279375
2023-02-28 13:00:00+00:00,142.85,397641.4,183.13938029789136
2023-02-28 14:00:00+00:00,142.45,324027.7,194.88868260772395
2023-02-28 15:00:00+00:00,147.37,1185564.0,256.6717791528953
2023-02-28 16:00:00+00:00,154.36,675954.0,259.23840402286737
2023-02-28 17:00:00+00:00,173.25,162841.8,261.6237419404896
2023-02-28 18:00:00+00:00,196.8,4948.2,289.25549050520175
2023-02-28 19:00:00+00:00,194.62,0.0,372.61609207783755
2023-02-28 20:00:00+00:00,177.82,0.0,220.59851936817674
2023-02-28 21:00:00+00:00,165.57,0.0,229.3333804392862
2023-02-28 22:00:00+00:00,159.61,0.0,252.77855402824986
2023-02-28 23:00:00+00:00,154.04,0.0,332.842000757416
2023-03-01 00:00:00+00:00,142.28,0.0,200.126762871687
2023-03-01 01:00:00+00:00,139.09,0.0,178.41624904948105
2023-03-01 02:00:00+00:00,138.49,0.0,243.5899887204126
2023-03-01 03:00:00+00:00,133.01,0.0,217.0389742406678
2023-03-01 04:00:00+00:00,131.99,0.0,257.47462297105795
2023-03-01 05:00:00+00:00,142.94,0.0,184.95095841536067
2023-03-01 06:00:00+00:00,162.62,0.0,315.5126787063966
2023-03-01 07:00:00+00:00,179.94,47126.4,330.9470966458963
2023-03-01 08:00:00+00:00,183.12,399072.0,288.31196354430455
2023-03-01 09:00:00+00:00,164.37,608544.0,344.2097938206746
2023-03-01 10:00:00+00:00,164.34,950718.0,290.4736487266387
2023-03-01 11:00:00+00:00,156.79,346430.2,253.64309901747538
2023-03-01 12:00:00+00:00,149.05,543294.5,186.06568550637226
2023-03-01 13:00:00+00:00,147.28,460799.9,257.15283963320996
2023-03-01 14:00:00+00:00,147.02,340931.3,283.6691720822333
2023-03-01 15:00:00+00:00,147.23,1088472.0,257.5285805926385
2023-03-01 16:00:00+00:00,147.5,708804.0,234.962006013841
2023-03-01 17:00:00+00:00,164.33,220237.2,329.5432219360127
2023-03-01 18:00:00+00:00,177.62,5961.6,300.93686887818313
2023-03-01 19:00:00+00:00,176.41,0.0,401.51339025434703
2023-03-01 20:00:00+00:00,163.6,0.0,303.10061815035624
2023-03-01 21:00:00+00:00,156.69,0.0,220.36296335422674
2023-03-01 22:00:00+00:00,155.52,0.0,265.081185895675
2023-03-01 23:00:00+00:00,148.84,0.0,255.2047998613231
2023-03-02 00:00:00+00:00,145.8,0.0,193.90011068395566
2023-03-02 01:00:00+00:00,140.58,0.0,202.75376273803988
2023-03-02 02:00:00+00:00,135.05,0.0,256.4339156677737
2023-03-02 03:00:00+00:00,132.65,0.0,221.21438655763626
2023-03-02 04:00:00+00:00,132.16,0.0,220.0750673059697
2023-03-02 05:00:00+00:00,139.95,0.0,223.0772101260245
2023-03-02 06:00:00+00:00,158.51,0.0,263.6236511963641
2023-03-02 07:00:00+00:00,180.02,32764.8,360.5430964381957
2023-03-02 08:00:00+00:00,178.16,232020.0,283.20227472901723
2023-03-02 09:00:00+00:00,166.1,1131444.0,211.2087757800699
2023-03-02 10:00:00+00:00,164.16,473677.1,284.6487606031587
2023-03-02 11:00:00+00:00,157.01,961784.9,288.28858192686107
2023-03-02 12:00:00+00:00,146.36,1814414.4,216.58239520363256
2023-03-02 13:00:00+00:00,145.08,2026330.2,199.17828648606059
2023-03-02 14:00:00+00:00,145.64,1830441.1,209.74750643695896
2023-03-02 15:00:00+00:00,145.64,1453764.0,323.80693667766764
2023-03-02 16:00:00+00:00,151.73,922368.0,286.67120789585096
2023-03-02 17:00:00+00:00,167.13,250373.6,295.19242262052313
2023-03-02 18:00:00+00:00,185.23,3296.5,308.4326583313694
2023-03-02 19:00:00+00:00,184.04,0.0,322.61412921640846
2023-03-02 20:00:00+00:00,169.22,0.0,206.86845572241384
2023-03-02 21:00:00+00:00,160.64,0.0,315.72927642721515
2023-03-02 22:00:00+00:00,154.71,0.0,234.34686174246823
2023-03-02 23:00:00+00:00,146.59,0.0,233.75100089618053
2023-03-03 00:00:00+00:00,144.33,0.0,247.24252636764697
2023-03-03 01:00:00+00:00,140.16,0.0,197.77709959229603
2023-03-03 02:00:00+00:00,138.46,0.0,200.28576272521963
2023-03-03 03:00:00+00:00,135.69,0.0,302.73443431379815
2023-03-03 04:00:00+00:00,136.13,0.0,157.58854572905162
2023-03-03 05:00:00+00:00,142.11,0.0,288.21254239546835
2023-03-03 06:00:00+00:00,162.52,0.0,293.27341323524735
2023-03-03 07:00:00+00:00,179.82,48824.4,340.7308916480723
2023-03-03 08:00:00+00:00,185.55,325674.0,246.04545437712275
2023-03-03 09:00:00+00:00,165.89,970032.0,307.4484749575548
2023-03-03 10:00:00+00:00,165.32,488887.4,249.70621323259414
2023-03-03 11:00:00+00:00,157.2,587532.8,268.6583877848451
2023-03-03 12:00:00+00:00,148.41,849264.4,293.13251131036236
2023-03-03 13:00:00+00:00,143.79,759452.2,201.65742194124292
2023-03-03 14:00:00+00:00,144.41,839755.6,312.27395672493606
2023-03-03 15:00:00+00:00,145.12,1425468.0,253.1760389849863
2023-03-03 16:00:00+00:00,146.33,887226.0,171.62478820311878
2023-03-03 17:00:00+00:00,158.47,256719.7,234.17703682713167
2023-03-03 18:00:00+00:00,169.94,5911.5,314.91649877187564
2023-03-03 19:00:00+00:00,167.06,0.0,357.8446277322056
2023-03-03 20:00:00+00:00,163.94,0.0,278.28040557561565
2023-03-03 21:00:00+00:00,161.56,0.0,270.94933267759876
2023-03-03 22:00:00+00:00,156.68,0.0,257.3539107636655
